id,err,label
4837,4.53,0
4838,3.148,0
4839,3.462,0
4840,2.912,0
4841,2.774,0
4842,2.814,0
4843,2.63,0
4844,2.472,0
4845,2.628,0
4846,1.69,0
4847,0.892,0
4848,0.102,0
4849,0.298,0
4850,0.726,0
4851,1.02,0
4852,0.944,0
4853,0.434,0
4854,0.074,0
4855,1.08,0
4856,2.122,0
4857,2.962,0
4858,3.748,0
4859,4.286,0
4860,4.518,0
4861,4.746,0
4862,4.554,0
4863,4.146,0
4864,3.608,0
4865,3.304,0
4866,2.968,0
4867,2.288,0
4868,1.86,0
4869,1.626,0
4870,0.914,0
4871,0.01,0
4872,0.416,0
4873,0.984,0
4874,1.4,0
4875,1.576,0
4876,1.7,0
4877,1.618,0
4878,1.658,0
4879,1.314,0
4880,0.192,0
4881,0.522,0
4882,0.968,0
4883,1.202,0
4884,1.016,0
4885,1.062,0
4886,0.904,0
4887,0.95,0
4888,1.06,0
4889,0.836,0
4890,0.656,0
4891,0.182,0
4892,0.248,0
4893,0.58,0
4894,1.45,0
4895,2.108,0
4896,2.836,0
4897,3.25,0
4898,3.502,0
4899,4.036,0
4900,3.574,0
4901,3.728,0
4902,3.88,0
4903,3.434,0
4904,2.612,0
4905,2.218,0
4906,1.124,0
4907,0.714,0
4908,0.408,0
4909,0.344,0
4910,0.004,0
4911,0.156,0
4912,0.076,0
4913,0.202,0
4914,0.056,0
4915,0.318,0
4916,0.234,0
4917,0.004,0
4918,0.448,0
4919,0.888,0
4920,1.284,0
4921,1.628,0
4922,1.556,0
4923,1.584,0
4924,1.422,0
4925,0.478,0
4926,0.274,0
4927,0.812,0
4928,1.952,0
4929,3.216,0
4930,4.026,0
4931,4.742,0
4932,5.01,0
4933,5.252,0
4934,5.57,0
4935,5.81,0
4936,5.904,0
4937,5.27,0
4938,3.55,0
4939,3.33,0
4940,3.29,0
4941,2.486,0
4942,1.242,0
4943,0.324,0
4944,0.042,0
4945,0.45,0
4946,0.914,0
4947,1.096,0
4948,1.008,0
4949,0.582,0
4950,0.004,0
4951,0.964,0
4952,1.94,0
4953,2.77,0
4954,3.528,0
4955,4.12,0
4956,4.732,0
4957,5.23,0
4958,5.664,0
4959,6.28,0
4960,6.122,0
4961,5.724,0
4962,4.242,0
4963,3.97,0
4964,3.764,0
4965,3.532,0
4966,2.456,0
4967,1.404,0
4968,0.674,0
4969,0.396,0
4970,0.074,0
4971,0.058,0
4972,0.058,0
4973,0.428,0
4974,1.024,0
4975,2.264,0
4976,3.402,0
4977,4.352,0
4978,4.884,0
4979,5.46,0
4980,5.568,0
4981,6.044,0
4982,5.616,0
4983,5.382,0
4984,4.542,0
4985,3.022,0
4986,3.068,0
4987,1.752,0
4988,1.074,0
4989,2.014,0
4990,1.294,0
4991,0.556,0
4992,0.15,0
4993,0.326,0
4994,0.662,0
4995,0.716,0
4996,0.788,0
4997,0.454,0
4998,0.106,0
4999,0.784,0
5000,1.142,0
5001,1.458,0
5002,1.872,0
5003,2.002,0
5004,1.762,0
5005,1.624,0
5006,1.45,0
5007,1.496,0
5008,1.264,0
5009,0.828,0
5010,0.892,0
5011,0.698,0
5012,0.57,0
5013,0.494,0
5014,0.168,0
5015,0.776,0
5016,1.46,0
5017,1.806,0
5018,2.058,0
5019,2.134,0
5020,2.076,0
5021,1.366,0
5022,0.658,0
5023,0.056,0
5024,0.618,0
5025,1.408,0
5026,2.052,0
5027,2.256,0
5028,2.562,0
5029,2.924,0
5030,2.734,0
5031,3.022,0
5032,2.964,0
5033,2.532,0
5034,1.97,0
5035,1.464,0
5036,1.366,0
5037,0.916,0
5038,0.142,0
5039,0.764,0
5040,1.242,0
5041,1.846,0
5042,2.156,0
5043,2.448,0
5044,2.448,0
5045,2.228,0
5046,1.92,0
5047,1.71,0
5048,1.184,0
5049,0.676,0
5050,0.11,0
5051,0.494,0
5052,0.91,0
5053,1.388,0
5054,1.728,0
5055,1.488,0
5056,1.434,0
5057,1.042,0
5058,0.628,0
5059,0.03,0
5060,0.02,0
5061,0.21,0
5062,0.922,0
5063,1.774,0
5064,2.508,0
5065,2.842,0
5066,3.212,0
5067,3.238,0
5068,3.298,0
5069,3.344,0
5070,3.292,0
5071,3.248,0
5072,2.532,0
5073,1.712,0
5074,0.988,0
5075,0.2,0
5076,0.362,0
5077,0.756,0
5078,0.788,0
5079,0.96,0
5080,1.326,0
5081,1.018,0
5082,0.238,0
5083,0.072,0
5084,0.244,0
5085,0.236,0
5086,0.678,0
5087,1.346,0
5088,1.88,0
5089,2.156,0
5090,2.262,0
5091,2.378,0
5092,2.204,0
5093,1.824,0
5094,0.92,0
5095,0.022,0
5096,0.93,0
5097,1.686,0
5098,2.398,0
5099,3.156,0
5100,3.484,0
5101,3.994,0
5102,4.338,0
5103,4.438,0
5104,4.314,0
5105,3.572,0
5106,3.288,0
5107,2.658,0
5108,2.482,0
5109,2.35,0
5110,1.32,0
5111,0.592,0
5112,0.06,0
5113,0.274,0
5114,0.71,0
5115,0.978,0
5116,0.992,0
5117,0.604,0
5118,0.19,0
5119,1.318,0
5120,1.988,0
5121,2.596,0
5122,3.66,0
5123,4.124,0
5124,4.504,0
5125,4.992,0
5126,5.202,0
5127,5.168,0
5128,5.554,0
5129,4.688,0
5130,3.052,0
5131,2.658,0
5132,2.466,0
5133,1.9,0
5134,1.084,0
5135,0.154,0
5136,0.336,0
5137,0.76,0
5138,1.034,0
5139,1.282,0
5140,1.34,0
5141,0.824,0
5142,0.182,0
5143,0.592,0
5144,1.692,0
5145,2.614,0
5146,3.374,0
5147,4.01,0
5148,4.47,0
5149,4.706,0
5150,5.016,0
5151,5.506,0
5152,5.086,0
5153,4.04,0
5154,2.754,0
5155,2.596,0
5156,2.502,0
5157,2.13,0
5158,1.292,0
5159,0.236,0
5160,0.118,0
5161,0.598,0
5162,1.004,0
5163,1.274,0
5164,1.08,0
5165,0.654,0
5166,0.05,0
5167,0.908,0
5168,1.834,0
5169,2.788,0
5170,3.648,0
5171,4.28,0
5172,4.864,0
5173,5.242,0
5174,5.474,0
5175,5.738,0
5176,5.474,0
5177,5.07,0
5178,3.726,0
5179,3.54,0
5180,3.33,0
5181,2.88,0
5182,1.888,0
5183,0.896,0
5184,0.062,0
5185,0.228,0
5186,0.596,0
5187,0.832,0
5188,0.91,0
5189,0.514,0
5190,0.096,0
5191,1.17,0
5192,2.038,0
5193,2.964,0
5194,4.01,0
5195,4.344,0
5196,4.82,0
5197,5.02,0
5198,5.164,0
5199,5.226,0
5200,4.678,0
5201,3.654,0
5202,1.74,0
5203,1.534,0
5204,1.702,0
5205,1.656,0
5206,0.856,0
5207,0.166,0
5208,0.782,0
5209,0.966,0
5210,1.536,0
5211,1.71,0
5212,1.836,0
5213,1.816,0
5214,1.552,0
5215,1.44,0
5216,1.112,0
5217,0.516,0
5218,0.172,0
5219,0.846,0
5220,0.884,0
5221,1.156,0
5222,1.274,0
5223,1.498,0
5224,1.078,0
5225,0.442,0
5226,0.168,0
5227,0.548,0
5228,0.344,0
5229,0.344,0
5230,0.848,0
5231,1.578,0
5232,2.112,0
5233,2.338,0
5234,2.74,0
5235,2.872,0
5236,2.96,0
5237,2.8,0
5238,2.676,0
5239,2.542,0
5240,2.136,0
5241,1.428,0
5242,0.858,0
5243,0.17,0
5244,0.494,0
5245,1.158,0
5246,1.3,0
5247,1.124,0
5248,1.052,0
5249,1.206,0
5250,0.614,0
5251,0.072,0
5252,0.142,0
5253,0.396,0
5254,0.78,0
5255,1.212,0
5256,1.694,0
5257,1.804,0
5258,1.928,0
5259,1.994,0
5260,1.878,0
5261,1.206,0
5262,0.396,0
5263,0.572,0
5264,1.258,0
5265,1.822,0
5266,2.072,0
5267,2.248,0
5268,2.316,0
5269,2.468,0
5270,2.118,0
5271,1.994,0
5272,1.75,0
5273,1.746,0
5274,1.298,0
5275,0.992,0
5276,1.152,0
5277,1.214,0
5278,0.55,0
5279,0.366,0
5280,0.82,0
5281,1.208,0
5282,1.33,0
5283,1.482,0
5284,1.47,0
5285,0.932,0
5286,0.046,0
5287,0.632,0
5288,1.03,0
5289,1.204,0
5290,1.538,0
5291,1.888,0
5292,1.934,0
5293,2.584,0
5294,2.904,0
5295,2.944,0
5296,2.8,0
5297,2.306,0
5298,1.98,0
5299,1.45,0
5300,1.644,0
5301,1.378,0
5302,0.456,0
5303,0.484,0
5304,0.724,0
5305,1.196,0
5306,1.344,0
5307,1.532,0
5308,1.408,0
5309,1.032,0
5310,0.236,0
5311,0.57,0
5312,1.334,0
5313,1.856,0
5314,2.376,0
5315,2.836,0
5316,2.968,0
5317,3.528,0
5318,3.86,0
5319,4.084,0
5320,4.178,0
5321,4.024,0
5322,3.834,0
5323,3.1,0
5324,2.808,0
5325,2.484,0
5326,1.472,0
5327,0.666,0
5328,0.094,0
5329,0.29,0
5330,0.566,0
5331,0.942,0
5332,1.036,0
5333,0.436,0
5334,0.268,0
5335,1.096,0
5336,1.992,0
5337,2.85,0
5338,3.768,0
5339,4.212,0
5340,4.516,0
5341,4.866,0
5342,4.986,0
5343,5.398,0
5344,5.076,0
5345,4.834,0
5346,6.214,0
5347,4.678,0
5348,2.846,0
5349,2.278,0
5350,1.212,0
5351,0.452,0
5352,0.018,0
5353,0.55,0
5354,0.872,0
5355,0.95,0
5356,1.146,0
5357,0.568,0
5358,0.192,0
5359,1.178,0
5360,2.028,0
5361,3.072,0
5362,3.946,0
5363,4.55,0
5364,4.836,0
5365,5.212,0
5366,5.466,0
5367,5.526,0
5368,4.94,0
5369,3.808,0
5370,2.81,0
5371,2.334,0
5372,2.306,0
5373,1.97,0
5374,0.974,0
5375,0.276,0
5376,0.37,0
5377,0.836,0
5378,1.126,0
5379,1.4,0
5380,1.36,0
5381,1.332,0
5382,1.37,0
5383,0.656,0
5384,0.234,0
5385,1.148,0
5386,1.82,0
5387,2.192,0
5388,2.618,0
5389,2.766,0
5390,2.746,0
5391,2.786,0
5392,2.746,0
5393,2.592,0
5394,2.006,0
5395,1.436,0
5396,1.444,0
5397,1.166,0
5398,0.312,0
5399,0.442,0
5400,1.2,0
5401,1.626,0
5402,1.844,0
5403,1.822,0
5404,1.928,0
5405,1.82,0
5406,1.922,0
5407,1.644,0
5408,0.736,0
5409,0.04,0
5410,0.94,0
5411,1.226,0
5412,1.766,0
5413,2.086,0
5414,2.538,0
5415,2.354,0
5416,2.564,0
5417,2.512,0
5418,2.232,0
5419,2.298,0
5420,2.124,0
5421,2.038,0
5422,1.36,0
5423,0.79,0
5424,0.122,0
5425,0.244,0
5426,0.634,0
5427,0.698,0
5428,0.764,0
5429,0.16,0
5430,0.472,0
5431,1.528,0
5432,2.462,0
5433,3.38,0
5434,3.914,0
5435,4.434,0
5436,4.512,0
5437,4.524,0
5438,4.568,0
5439,4.832,0
5440,4.562,0
5441,3.816,0
5442,3.884,0
5443,3.02,0
5444,2.682,0
5445,2.512,0
5446,1.54,0
5447,0.79,0
5448,0.08,0
5449,0.36,0
5450,0.636,0
5451,0.876,0
5452,0.81,0
5453,0.268,0
5454,0.394,0
5455,1.016,0
5456,1.97,0
5457,2.282,0
5458,2.532,0
5459,2.954,0
5460,3.468,0
5461,3.474,0
5462,3.152,0
5463,2.624,0
5464,2.43,0
5465,2.27,0
5466,1.818,0
5467,1.356,0
5468,1.13,0
5469,0.718,0
5470,0.066,0
5471,0.416,0
5472,1.112,0
5473,1.624,0
5474,1.818,0
5475,1.988,0
5476,1.862,0
5477,1.442,0
5478,0.702,0
5479,0.028,0
5480,0.572,0
5481,1.174,0
5482,1.908,0
5483,2.344,0
5484,2.676,0
5485,3.054,0
5486,3.474,0
5487,3.366,0
5488,3.552,0
5489,3.23,0
5490,2.682,0
5491,1.97,0
5492,1.774,0
5493,1.328,0
5494,0.616,0
5495,0.356,0
5496,0.882,0
5497,1.468,0
5498,1.766,0
5499,1.888,0
5500,1.792,0
5501,1.286,0
5502,0.776,0
5503,0.124,0
5504,0.802,0
5505,1.836,0
5506,2.42,0
5507,3.078,0
5508,3.494,0
5509,3.852,0
5510,3.8,0
5511,3.364,0
5512,3.3,0
5513,2.778,0
5514,2.33,0
5515,1.822,0
5516,1.782,0
5517,1.192,0
5518,0.478,0
5519,0.236,0
5520,0.9,0
5521,1.278,0
5522,1.49,0
5523,1.566,0
5524,1.7,0
5525,1.134,0
5526,0.292,0
5527,0.4,0
5528,0.922,0
5529,1.322,0
5530,1.752,0
5531,2.006,0
5532,1.948,0
5533,2.226,0
5534,2.462,0
5535,2.524,0
5536,2.032,0
5537,1.61,0
5538,1.152,0
5539,0.764,0
5540,0.71,0
5541,0.418,0
5542,0.064,0
5543,0.95,0
5544,1.594,0
5545,2.036,0
5546,2.338,0
5547,2.492,0
5548,2.586,0
5549,2.424,0
5550,2.124,0
5551,1.78,0
5552,1.234,0
5553,0.588,0
5554,0.246,0
5555,1.662,0
5556,2.488,0
5557,2.812,0
5558,2.73,0
5559,2.842,0
5560,2.658,0
5561,2.572,0
5562,2.056,0
5563,1.6,0
5564,1.44,0
5565,1.23,0
5566,0.39,0
5567,0.3,0
5568,0.804,0
5569,1.124,0
5570,1.534,0
5571,1.694,0
5572,2.108,0
5573,2.05,0
5574,1.924,0
5575,1.598,0
5576,0.526,0
5577,0.028,0
5578,0.412,0
5579,0.912,0
5580,0.948,0
5581,1.166,0
5582,0.986,0
5583,0.952,0
5584,1.218,0
5585,1.234,0
5586,0.744,0
5587,0.534,0
5588,0.226,0
5589,0.186,0
5590,0.658,0
5591,0.978,0
5592,1.464,0
5593,1.966,0
5594,2.156,0
5595,2.146,0
5596,2.244,0
5597,1.832,0
5598,0.86,0
5599,0.19,0
5600,1.378,0
5601,2.172,0
5602,2.772,0
5603,3.084,0
5604,3.192,0
5605,3.606,0
5606,3.5,0
5607,3.554,0
5608,3.244,0
5609,2.774,0
5610,2.322,0
5611,1.466,0
5612,1.586,0
5613,0.962,0
5614,0.152,0
5615,0.594,0
5616,1.112,0
5617,1.636,0
5618,1.984,0
5619,2.068,0
5620,2.178,0
5621,1.626,0
5622,0.81,0
5623,0.092,0
5624,0.64,0
5625,1.604,0
5626,2.184,0
5627,2.596,0
5628,2.926,0
5629,3.044,0
5630,3.512,0
5631,3.472,0
5632,3.014,0
5633,2.666,0
5634,2.018,0
5635,1.626,0
5636,1.66,0
5637,1.308,0
5638,0.318,0
5639,0.386,0
5640,0.774,0
5641,1.208,0
5642,1.63,0
5643,1.826,0
5644,1.862,0
5645,1.426,0
5646,0.688,0
5647,0.158,0
5648,0.96,0
5649,1.454,0
5650,1.886,0
5651,2.238,0
5652,2.476,0
5653,2.69,0
5654,2.544,0
5655,2.676,0
5656,2.526,0
5657,2.368,0
5658,1.9,0
5659,1.236,0
5660,0.924,0
5661,0.492,0
5662,0.212,0
5663,1.016,0
5664,1.594,0
5665,1.876,0
5666,2.162,0
5667,2.564,0
5668,2.37,0
5669,2.186,0
5670,1.354,0
5671,0.522,0
5672,0.268,0
5673,0.938,0
5674,1.502,0
5675,1.938,0
5676,2.178,0
5677,2.558,0
5678,2.89,0
5679,3.274,0
5680,2.27,0
5681,1.864,0
5682,1.06,0
5683,0.668,0
5684,0.518,0
5685,0.378,0
5686,0.392,0
5687,1.13,0
5688,1.592,0
5689,1.994,0
5690,2.236,0
5691,2.294,0
5692,2.358,0
5693,1.886,0
5694,1.046,0
5695,0.316,0
5696,0.38,0
5697,1.004,0
5698,1.268,0
5699,1.384,0
5700,1.418,0
5701,1.496,0
5702,1.372,0
5703,1.07,0
5704,0.658,0
5705,0.326,0
5706,0.244,0
5707,0.402,0
5708,0.356,0
5709,0.754,0
5710,1.342,0
5711,1.732,0
5712,2.308,0
5713,2.814,0
5714,3.082,0
5715,3.244,0
5716,3.358,0
5717,3.236,0
5718,2.716,0
5719,2.636,0
5720,2.16,0
5721,1.762,0
5722,1.52,0
5723,1.518,0
5724,1.79,0
5725,1.856,0
5726,2.006,0
5727,2.12,0
5728,2.3,0
5729,2.522,0
5730,2.538,0
5731,2.412,0
5732,2.286,0
5733,2.606,0
5734,2.834,0
5735,3.388,0
5736,3.842,0
5737,3.926,0
5738,4.072,0
5739,4.158,0
5740,4.15,0
5741,3.984,0
5742,3.776,0
5743,3.466,0
5744,3.084,0
5745,2.454,0
5746,1.64,0
5747,0.55,0
5748,0.22,0
5749,0.164,0
5750,0.376,0
5751,0.318,0
5752,0.374,0
5753,0.422,0
5754,0.014,0
5755,0.072,0
5756,0.198,0
5757,0.218,0
5758,0.794,0
5759,1.388,0
5760,1.902,0
5761,2.17,0
5762,2.38,0
5763,2.496,0
5764,2.442,0
5765,2.07,0
5766,0.792,0
5767,0.284,0
5768,1.296,0
5769,2.248,0
5770,3.258,0
5771,3.668,0
5772,3.838,0
5773,4.078,0
5774,3.904,0
5775,3.606,0
5776,2.85,0
5777,2.564,0
5778,2.19,0
5779,2.226,0
5780,1.948,0
5781,1.678,0
5782,0.926,0
5783,0.168,0
5784,0.386,0
5785,0.838,0
5786,1.122,0
5787,1.29,0
5788,1.502,0
5789,1.032,0
5790,0.048,0
5791,0.838,0
5792,1.736,0
5793,2.294,0
5794,3.114,0
5795,3.694,0
5796,4.066,0
5797,4.15,0
5798,4.43,0
5799,4.384,0
5800,3.988,0
5801,3.46,0
5802,2.814,0
5803,6.522,0
5804,7.428,0
5805,6.092,0
5806,1.06,0
5807,0.474,0
5808,0.846,0
5809,0.93,0
5810,1.154,0
5811,1.246,0
5812,1.166,0
5813,0.642,0
5814,0.288,0
5815,1.338,0
5816,2.284,0
5817,3.18,0
5818,3.59,0
5819,3.65,0
5820,3.452,0
5821,3.322,0
5822,2.82,0
5823,2.376,0
5824,1.924,0
5825,1.778,0
5826,0.984,0
5827,0.79,0
5828,1.096,0
5829,0.782,0
5830,0.058,0
5831,0.686,0
5832,1.132,0
5833,1.48,0
5834,1.666,0
5835,1.85,0
5836,1.898,0
5837,1.502,0
5838,0.58,0
5839,0.442,0
5840,1.196,0
5841,1.76,0
5842,2.53,0
5843,2.59,0
5844,2.722,0
5845,2.834,0
5846,2.984,0
5847,3.44,0
5848,3.104,0
5849,2.75,0
5850,1.304,0
5851,1.126,0
5852,1.156,0
5853,0.766,0
5854,0.148,0
5855,0.666,0
5856,1.246,0
5857,1.56,0
5858,2,0
5859,2.038,0
5860,2.128,0
5861,1.754,0
5862,0.942,0
5863,0.256,0
5864,0.906,0
5865,1.54,0
5866,2.168,0
5867,2.476,0
5868,2.832,0
5869,3.2,0
5870,3.308,0
5871,3.504,0
5872,3.236,0
5873,2.67,0
5874,1.282,0
5875,0.992,0
5876,0.87,0
5877,0.248,0
5878,0.37,0
5879,1.394,0
5880,1.996,0
5881,2.352,0
5882,2.942,0
5883,3.118,0
5884,3.306,0
5885,3.236,0
5886,3.12,0
5887,3.12,0
5888,2.382,0
5889,1.44,0
5890,0.976,0
5891,0.55,0
5892,0.428,0
5893,0.222,0
5894,0.294,0
5895,0.182,0
5896,0.376,0
5897,0.548,0
5898,1.04,0
5899,1.486,0
5900,1.458,0
5901,2.126,0
5902,2.524,0
5903,3.05,0
5904,3.532,0
5905,3.744,0
5906,4.056,0
5907,4.262,0
5908,4.296,0
5909,4.26,0
5910,4.176,0
5911,4.01,0
5912,3.484,0
5913,3,0
5914,2.34,0
5915,2.09,0
5916,1.826,0
5917,1.768,0
5918,1.784,0
5919,1.732,0
5920,1.754,0
5921,1.708,0
5922,2.088,0
5923,2.258,0
5924,2.332,0
5925,2.682,0
5926,3.33,0
5927,3.82,0
5928,4.226,0
5929,4.388,0
5930,4.6,0
5931,4.682,0
5932,4.83,0
5933,4.628,0
5934,4.46,0
5935,4.35,0
5936,3.924,0
5937,3.428,0
5938,2.962,0
5939,2.586,0
5940,2.182,0
5941,2,0
5942,1.794,0
5943,1.566,0
5944,1.444,0
5945,1.564,0
5946,1.76,0
5947,1.934,0
5948,1.574,0
5949,1.672,0
5950,2.134,0
5951,2.604,0
5952,3.262,0
5953,3.332,0
5954,3.66,0
5955,3.622,0
5956,3.652,0
5957,3.13,0
5958,1.898,0
5959,0.704,0
5960,0.156,0
5961,0.886,0
5962,1.618,0
5963,1.824,0
5964,2.078,0
5965,2.292,0
5966,2.212,0
5967,2.402,0
5968,2.024,0
5969,1.898,0
5970,1.33,0
5971,0.912,0
5972,0.95,0
5973,0.262,0
5974,0.562,0
5975,1.22,0
5976,1.908,0
5977,2.096,0
5978,2.488,0
5979,2.614,0
5980,2.692,0
5981,2.206,0
5982,1.514,0
5983,0.552,0
5984,0.016,0
5985,0.41,0
5986,1.006,0
5987,1.382,0
5988,1.546,0
5989,1.798,0
5990,2.05,0
5991,2.016,0
5992,1.734,0
5993,1.69,0
5994,1.336,0
5995,0.888,0
5996,0.912,0
5997,0.204,0
5998,0.742,0
5999,1.362,0
6000,2.032,0
6001,2.386,0
6002,2.568,0
6003,2.706,0
6004,2.698,0
6005,2.218,0
6006,1.208,0
6007,0.438,0
6008,0.154,0
6009,0.736,0
6010,1.236,0
6011,1.558,0
6012,1.934,0
6013,2.176,0
6014,2.488,0
6015,2.778,0
6016,2.512,0
6017,2.452,0
6018,1.872,0
6019,1.38,0
6020,1.324,0
6021,0.798,0
6022,0.27,0
6023,0.872,0
6024,1.708,0
6025,1.89,0
6026,2.326,0
6027,2.502,0
6028,2.382,0
6029,2.088,0
6030,1.106,0
6031,0.338,0
6032,0.212,0
6033,0.606,0
6034,0.954,0
6035,1.386,0
6036,1.832,0
6037,2.216,0
6038,2.392,0
6039,2.4,0
6040,2.118,0
6041,1.548,0
6042,1.016,0
6043,0.908,0
6044,0.548,0
6045,0.14,0
6046,0.644,0
6047,1.276,0
6048,2.95,0
6049,1.266,0
6050,1.425,0
6051,1.456,0
6052,99.857,1
6053,99.683,1
6054,97.761,1
6055,98.306,1
6056,90.102,1
6057,97.288,1
6058,95.961,1
6059,98.059,1
6060,2.627,1
6061,52.938,1
6062,51.057,1
6063,51.893,1
6064,50.753,1
6065,52.147,1
6066,47.582,1
6067,47.551,1
6068,48.564,1
6069,48.615,1
6070,23.155,1
6071,50.755,1
6072,50.6,1
6073,20.34,1
6074,19.833,1
6075,19.512,1
6076,21.285,1
6077,22.273,1
6078,6.089,0
6079,9.545,0
6080,10.191,0
6081,10.48,0
6082,4.799,0
6083,1.831,0
6084,2.175,0
6085,0.587,0
6086,0.642,0
6087,0.148,0
6088,4.55,0
6089,5.157,0
6090,0.384,0
6091,3.564,0
6092,0.529,0
6093,1.299,0
6094,0.634,0
6095,0.371,0
6096,1.545,0
6097,1.05,0
6098,0.682,0
6099,0.04,0
6100,1.188,0
6101,0.789,0
6102,0.853,0
6103,1.387,0
6104,0.258,0
6105,4.325,0
6106,4.018,0
6107,1.184,0
6108,5.344,0
6109,1.05,0
6110,2.174,0
6111,2.614,0
6112,0.747,0
6113,1.739,0
6114,2.291,0
6115,2.991,0
6116,2.039,0
6117,0.527,0
6118,0.079,0
6119,1.224,0
6120,1.822,0
6121,1.035,0
6122,1.008,0
6123,1.587,0
6124,0.812,0
6125,1.732,0
6126,3.343,0
6127,0.649,0
6128,1.678,0
6129,0.538,0
6130,4.962,0
6131,5.322,0
6132,1.085,0
6133,1.297,0
6134,2.951,0
6135,4.346,0
6136,3.139,0
6137,0.716,0
6138,0.736,0
6139,1.956,0
6140,0.096,0
6141,0.297,0
6142,0.219,0
6143,0.742,0
6144,0.941,0
6145,0.34,0
6146,2.53,0
6147,100.73,1
6148,0.279,0
6149,0.222,0
6150,0.089,0
6151,3.124,0
6152,1.694,0
6153,4.933,0
6154,1.516,0
6155,0.839,0
6156,2.593,0
6157,4.269,0
6158,1.632,0
6159,0.37,0
6160,2.17,0
6161,153.461,1
6162,1.547,0
6163,3.502,0
6164,0.224,0
6165,0.659,0
6166,0.956,0
6167,1.637,0
6168,1.651,0
6169,1.538,0
6170,1.122,0
6171,1.45,0
6172,1.784,0
6173,1.928,0
6174,1.77,0
6175,1.639,0
6176,1.148,0
6177,1.895,0
6178,0.196,0
6179,5.463,0
6180,6.543,0
6181,0.266,0
6182,2.443,0
6183,1.258,0
6184,27.639,1
6185,25.043,1
6186,26.249,1
6187,26.44,1
6188,26.867,1
6189,27.143,1
6190,37.438,1
6191,38.142,1
6192,1.069,0
6193,0.505,0
6194,1.083,0
6195,2.043,0
6196,0.628,0
6197,3.363,0
6198,0.408,0
6199,0.513,0
6200,2.545,0
6201,0.592,0
6202,2.767,0
6203,0.476,0
6204,0.203,0
6205,0.823,0
6206,6.507,0
6207,6.364,0
6208,2.14,0
6209,5.099,0
6210,1.66,0
6211,0.145,0
6212,1.234,0
6213,2.848,0
6214,0.473,0
6215,2.351,0
6216,1.518,0
6217,2.106,0
6218,2.248,0
6219,2.426,0
6220,2.484,0
6221,2.31,0
6222,2.12,0
6223,1.964,0
6224,1.434,0
6225,0.766,0
6226,0.222,0
6227,0.046,0
6228,0.266,0
6229,0.544,0
6230,0.522,0
6231,0.7,0
6232,1.306,0
6233,1.034,0
6234,0.144,0
6235,0.04,0
6236,0.376,0
6237,0.94,0
6238,1.664,0
6239,2.518,0
6240,2.902,0
6241,3.358,0
6242,3.53,0
6243,3.71,0
6244,3.714,0
6245,3.734,0
6246,3.624,0
6247,3.432,0
6248,3.026,0
6249,2.444,0
6250,1.952,0
6251,1.608,0
6252,1.29,0
6253,1.132,0
6254,1.018,0
6255,0.87,0
6256,0.526,0
6257,0.324,0
6258,0.726,0
6259,0.62,0
6260,0.838,0
6261,1.136,0
6262,1.37,0
6263,1.994,0
6264,2.578,0
6265,2.798,0
6266,2.908,0
6267,2.916,0
6268,2.988,0
6269,2.406,0
6270,1.3,0
6271,0.376,0
6272,0.208,0
6273,0.966,0
6274,1.752,0
6275,2.094,0
6276,2.534,0
6277,2.888,0
6278,2.878,0
6279,3.032,0
6280,2.722,0
6281,2.462,0
6282,1.93,0
6283,1.822,0
6284,1.794,0
6285,1.358,0
6286,0.494,0
6287,0.214,0
6288,0.76,0
6289,1.162,0
6290,1.396,0
6291,1.568,0
6292,1.64,0
6293,1.176,0
6294,0.056,0
6295,0.972,0
6296,1.772,0
6297,2.464,0
6298,2.798,0
6299,2.822,0
6300,2.548,0
6301,2.334,0
6302,2.138,0
6303,2.428,0
6304,2.206,0
6305,1.49,0
6306,1.112,0
6307,1.292,0
6308,1.12,0
6309,0.548,0
6310,0.13,0
6311,0.988,0
6312,1.362,0
6313,1.806,0
6314,2.078,0
6315,2.19,0
6316,2.192,0
6317,1.824,0
6318,0.842,0
6319,0.022,0
6320,0.826,0
6321,1.396,0
6322,1.998,0
6323,2.218,0
6324,2.52,0
6325,2.608,0
6326,2.816,0
6327,2.914,0
6328,2.544,0
6329,2.438,0
6330,1.818,0
6331,1.35,0
6332,0.942,0
6333,0.42,0
6334,0.536,0
6335,1.22,0
6336,1.796,0
6337,2.194,0
6338,2.538,0
6339,2.638,0
6340,2.496,0
6341,2.098,0
6342,1.056,0
6343,0.426,0
6344,0.162,0
6345,1.056,0
6346,1.688,0
6347,2.412,0
6348,2.922,0
6349,3.498,0
6350,3.756,0
6351,3.544,0
6352,3.492,0
6353,3.08,0
6354,2.562,0
6355,2.442,0
6356,2.28,0
6357,1.46,0
6358,0.608,0
6359,0.132,0
6360,0.758,0
6361,1.236,0
6362,1.448,0
6363,1.69,0
6364,1.61,0
6365,1.294,0
6366,0.132,0
6367,0.8,0
6368,1.492,0
6369,1.958,0
6370,2.952,0
6371,3.528,0
6372,3.808,0
6373,3.706,0
6374,3.022,0
6375,3.068,0
6376,2.552,0
6377,2.402,0
6378,2.322,0
6379,1.912,0
6380,1.858,0
6381,1.236,0
6382,0.456,0
6383,0.408,0
6384,1.148,0
6385,1.752,0
6386,2.234,0
6387,2.476,0
6388,2.622,0
6389,2.5,0
6390,2.262,0
6391,2.156,0
